Filed week ended,State,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case_Fatality_Ratio,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
2020-07-18,Arizona,75852,1599,1,74252,1028.0152172056885,2.1080525233349157,21441,2020-07-11,229352,2905807,7.89
2020-07-18,Arkansas,17226,192,0,17034,566.8311944718657,1.114594218042494,15932,2020-07-11,100026,1197760,8.35
2020-07-18,California,199950,3982,4,195964,500.65727699530515,1.991497874468617,289594,2020-07-11,2704904,17396834,15.55
2020-07-18,Colorado,21291,920,0,20371,364.22702475224656,4.321074632473816,8531,2020-07-11,239098,2681376,8.92
2020-07-18,Connecticut,25267,2249,0,23018,709.1336708690234,8.900937982348518,11667,2020-07-11,249732,1652033,15.12
2020-07-18,Delaware,6786,213,0,6573,690.4094537056349,3.1388152077807248,2720,2020-07-11,41572,446976,9.3
2020-07-18,District of Columbia,5805,286,0,5519,805.4814364627084,4.926787252368648,3053,2020-07-11,73115,580956,12.59
2020-07-18,Florida,193474,2684,0,190790,879.7071795571318,1.387266506093842,108976,2020-07-11,748004,8732627,8.57
2020-07-18,Georgia,78604,1591,0,77013,732.1466826873818,2.024070021881838,122313,2020-07-11,703153,4406223,15.96
2020-07-18,Hawaii,644,16,0,628,45.58678832581812,2.484472049689441,7581,2020-07-11,130769,620739,21.07
2020-07-18,Idaho,7958,63,0,7895,435.77780698295874,0.7916561950238753,5687,2020-07-11,27622,744799,3.71
2020-07-18,Illinois,82588,3666,2,78920,652.3693294469854,4.438901535332009,36435,2020-07-11,655951,5917347,11.09
2020-07-18,Indiana,29154,1505,0,27649,432.20885498899236,5.162241887905605,17911,2020-07-11,190854,3046268,6.27
2020-07-18,Iowa,19803,395,0,19408,622.7652247747535,1.994647275665303,8807,2020-07-11,115930,1532562,7.56
2020-07-18,Kansas,12107,171,0,11936,415.99664646298055,1.4124060460890395,9389,2020-07-11,85734,1367656,6.27
2020-07-18,Kentucky,11774,370,0,11404,261.66247008127226,3.142517411245117,24488,2020-07-11,145825,1896673,7.69
2020-07-18,Louisiana,44660,1855,0,42805,961.4266831425263,4.153605015673981,32079,2020-07-11,313117,1889866,16.57
2020-07-18,Maine,1833,59,0,1774,136.20252788325072,3.218767048554282,2276,2020-07-11,60614,607641,9.98
2020-07-18,Maryland,41170,1752,0,39418,676.7908573232157,4.255525868350741,17242,2020-07-11,232305,2551522,9.1
2020-07-18,Massachusetts,60780,4445,1,56334,871.1980047587649,7.3132609410990455,18638,2020-07-11,519211,3578753,14.51
2020-07-18,Michigan,43824,3268,0,40556,436.2767546042807,7.457101131799927,24596,2020-07-11,519655,4305848,12.07
2020-07-18,Minnesota,23652,810,0,22842,414.8985996382881,3.4246575342465753,17706,2020-07-11,314937,2868184,10.98
2020-07-18,Mississippi,21952,700,0,21252,734.3623505482961,3.188775510204082,12094,2020-07-11,122686,1110126,11.05
2020-07-18,Missouri,18068,592,0,17476,292.8709555587614,3.2765109586008414,12332,2020-07-11,177150,2744087,6.46
2020-07-18,Montana,1512,17,0,1495,139.12915455114285,1.1243386243386242,2735,2020-07-11,36715,457148,8.03
2020-07-18,Nebraska,11696,159,0,11537,599.0054133782655,1.359439124487004,3989,2020-07-11,53151,964840,5.51
2020-07-18,Nevada,19680,344,0,19336,626.8194645280063,1.7479674796747966,15548,2020-07-11,306077,1388109,22.05
2020-07-18,New Hampshire,3117,199,0,2918,227.31084776663627,6.384343920436317,3519,2020-07-11,71824,657391,10.93
2020-07-18,New Jersey,90227,6691,0,83536,1009.6379259604075,7.4157402994669,25932,2020-07-11,476539,4034480,11.81
2020-07-18,New Mexico,8810,270,0,8540,420.1961233211233,3.064699205448354,7668,2020-07-11,97940,806473,12.14
2020-07-18,New York,202861,15248,0,187613,1043.4968236413672,7.516476799384801,88402,2020-07-11,1614871,9429101,17.13
2020-07-18,North Carolina,53234,791,0,52443,501.6443803654388,1.4858924747341924,29204,2020-07-11,327363,4423164,7.4
2020-07-18,North Dakota,2717,52,0,2665,356.691343178557,1.9138755980861244,1915,2020-07-11,25974,413529,6.28
2020-07-18,Ohio,40179,1645,0,38534,342.01588396026455,4.094178550984346,30308,2020-07-11,410266,5352988,7.66
2020-07-18,Oklahoma,14011,245,0,13766,354.27655367374496,1.7486260795089574,9879,2020-07-11,127134,1570740,8.09
2020-07-18,Oregon,7788,136,0,7652,181.07037983394906,1.7462763225475089,10152,2020-07-11,196415,1921964,10.22
2020-07-18,Pennsylvania,53654,3732,0,49922,418.4885616454383,6.955678980131956,37986,2020-07-11,670901,5827122,11.51
2020-07-18,Rhode Island,9412,518,0,8894,891.1528556279351,5.503612409689758,3258,2020-07-11,63177,474428,13.32
2020-07-18,South Carolina,37301,590,0,36711,715.9363543885914,1.5817270314468783,14307,2020-07-11,200340,2093284,9.57
2020-07-18,South Dakota,4001,49,0,3952,443.0653789975272,1.224693826543364,772,2020-07-11,16600,418749,3.96
2020-07-18,Tennessee,44016,422,0,43594,638.1368537950991,0.9587422755361686,25773,2020-07-11,260009,3310273,7.85
2020-07-18,Texas,182038,2113,0,179925,617.657936435229,1.1607466572913347,87908,2020-07-11,1247269,12372188,10.08
2020-07-18,Utah,18331,133,0,18198,558.5109624267242,0.7255468877857182,4483,2020-07-11,68097,1483888,4.59
2020-07-18,Vermont,716,27,0,689,114.00166544332477,3.7709497206703912,1637,2020-07-11,38405,303295,12.66
2020-07-18,Virginia,38945,980,0,37965,451.4728948170749,2.516369238669919,37946,2020-07-11,357098,3751738,9.52
2020-07-18,Washington,25517,713,1,24803,327.2627002347026,2.7942156209585765,33361,2020-07-11,375988,3383128,11.11
2020-07-18,West Virginia,2525,45,0,2480,142.00790745021288,1.782178217821782,3758,2020-07-11,65680,664212,9.89
2020-07-18,Wisconsin,22376,419,0,21957,382.38133891570897,1.872542009295674,25129,2020-07-11,218606,2855007,7.66
2020-07-18,Wyoming,1116,16,0,1100,196.81671883955732,1.4336917562724014,2664,2020-07-11,13497,269604,5.01
2020-07-25,Alabama,41446,786,0,40660,844.3513655569183,1.89644356512088,17437,2020-07-18,94069,1935262,4.86
2020-07-25,Alaska,1269,11,0,1258,172.8878122947894,0.8668242710795903,6069,2020-07-18,40596,308691,13.15
2020-07-25,Arizona,84189,1687,0,82502,1141.005815553047,2.003824727696017,19063,2020-07-18,230822,2905807,7.94
2020-07-25,Arkansas,20755,207,0,20548,682.9549193813755,0.9973500361358708,15257,2020-07-18,94113,1197760,7.86
2020-07-25,California,246502,4426,0,242076,617.2194053208137,1.7955229572173856,244653,2020-07-18,3140619,17396834,18.05
2020-07-25,Colorado,22480,874,0,21606,384.5673531741348,3.887900355871886,8037,2020-07-18,224204,2681376,8.36
2020-07-25,Connecticut,23509,2164,0,21345,659.7943352380524,9.204985324769236,11181,2020-07-18,251760,1652033,15.24
2020-07-25,Delaware,7389,366,0,7023,751.7588348704592,4.953308972797402,2563,2020-07-18,40923,446976,9.16
2020-07-25,District of Columbia,5912,295,0,5617,820.3283811141314,4.989851150202977,2712,2020-07-18,72710,580956,12.52
2020-07-25,Florida,221037,3093,0,217944,1005.0334197244578,1.3993132371503414,91462,2020-07-18,691070,8732627,7.91
2020-07-25,Georgia,86584,1903,0,84681,806.4753495217071,2.1978656564723273,84984,2020-07-18,636912,4406223,14.45
2020-07-25,Hawaii,976,10,0,966,69.08805187266846,1.0245901639344261,5885,2020-07-18,130209,620739,20.98
2020-07-25,Idaho,9307,81,0,9226,509.64866167258066,0.8703126678843881,4703,2020-07-18,26445,744799,3.55
2020-07-25,Illinois,88534,3923,0,84611,699.3372670758391,4.4310660311292835,33230,2020-07-18,648727,5917347,10.96
2020-07-25,Indiana,32366,1390,0,30976,479.8268436774963,4.2946301674596805,20129,2020-07-18,228226,3046268,7.49
2020-07-25,Iowa,22083,431,0,21652,694.4667201283079,1.9517275732463886,6970,2020-07-18,110042,1532562,7.18
2020-07-25,Kansas,12902,158,0,12744,443.31285476710786,1.2246163385521625,10462,2020-07-18,78979,1367656,5.77
2020-07-25,Kentucky,14990,326,0,14664,333.13406034637944,2.1747831887925284,21041,2020-07-18,141055,1896673,7.44
2020-07-25,Louisiana,59074,1860,0,57214,1271.7268222114105,3.1485932897721502,18511,2020-07-18,324357,1889866,17.16
2020-07-25,Maine,1957,60,0,1897,145.41644684534734,3.065917220235054,2014,2020-07-18,62377,607641,10.27
2020-07-25,Maryland,41884,1681,0,40203,688.5282552374439,4.013465762582371,13038,2020-07-18,219029,2551522,8.58
2020-07-25,Massachusetts,54488,4065,0,50423,781.0108075566894,7.460358244017032,19646,2020-07-18,511477,3578753,14.29
2020-07-25,Michigan,41798,3132,0,38666,416.10751617720257,7.493181491937413,23219,2020-07-18,592707,4305848,13.77
2020-07-25,Minnesota,26639,801,0,25838,467.2959494234888,3.00686962723826,15311,2020-07-18,305530,2868184,10.65
2020-07-25,Mississippi,29029,778,0,28251,971.1099067996761,2.6800785421475077,9169,2020-07-18,104109,1110126,9.38
2020-07-25,Missouri,22966,608,0,22358,372.2644656499067,2.647391796568841,14938,2020-07-18,182144,2744087,6.64
2020-07-25,Montana,1747,29,0,1718,160.75306415399905,1.6599885518030912,2388,2020-07-18,34702,457148,7.59
2020-07-25,Nebraska,12699,157,0,12542,650.3736101650645,1.2363178203008112,3656,2020-07-18,47311,964840,4.9
2020-07-25,Nevada,22136,388,0,21748,705.0444952638184,1.7528008673653777,18390,2020-07-18,346138,1388109,24.94
2020-07-25,New Hampshire,3298,210,0,3088,240.51048313582498,6.367495451788963,3276,2020-07-18,66396,657391,10.1
2020-07-25,New Jersey,88631,9085,0,79546,991.7787249470434,10.250363868172535,28073,2020-07-18,485809,4034480,12.04
2020-07-25,New Mexico,9978,337,0,9641,475.904304029304,3.3774303467628783,7254,2020-07-18,97432,806473,12.08
2020-07-25,New York,208339,17360,0,190979,1071.6751112368509,8.332573354004772,85294,2020-07-18,1634649,9429101,17.34
2020-07-25,North Carolina,58187,1020,0,57167,548.3183972709883,1.7529688762094624,26995,2020-07-18,315116,4423164,7.12
2020-07-25,North Dakota,3019,47,0,2972,396.3383014560411,1.5568068896985758,1203,2020-07-18,24988,413529,6.04
2020-07-25,Ohio,43005,1652,0,41353,366.0716565795858,3.841413789094291,28022,2020-07-18,406148,5352988,7.59
2020-07-25,Oklahoma,16070,251,0,15819,406.33960584805374,1.5619166148102053,8927,2020-07-18,127617,1570740,8.12
2020-07-25,Oregon,8316,146,0,8170,193.34633778879308,1.7556517556517555,9417,2020-07-18,190993,1921964,9.94
2020-07-25,Pennsylvania,57461,3392,0,54069,448.18226489560016,5.903134299785942,35808,2020-07-18,753353,5827122,12.93
2020-07-25,Rhode Island,8812,484,0,8328,834.3432813210119,5.492510213345438,3635,2020-07-18,63285,474428,13.34
2020-07-25,South Carolina,42707,875,0,41832,819.6963589950288,2.048844451729225,12195,2020-07-18,197886,2093284,9.45
2020-07-25,South Dakota,4304,73,0,4231,476.6191930030885,1.6960966542750928,808,2020-07-18,15643,418749,3.74
2020-07-25,Tennessee,46780,542,0,46238,678.2088790561327,1.15861479264643,20091,2020-07-18,258469,3310273,7.81
2020-07-25,Texas,208248,2877,0,205371,706.5888987286367,1.3815258729975797,76804,2020-07-18,1338900,12372188,10.82
2020-07-25,Utah,19292,141,0,19151,587.7908181297455,0.7308729006842214,3709,2020-07-18,66351,1483888,4.47
2020-07-25,Vermont,680,29,0,651,108.2697381305319,4.264705882352941,1519,2020-07-18,37797,303295,12.46
2020-07-25,Virginia,44664,1095,0,43569,517.770840264728,2.451638903815153,42966,2020-07-18,344826,3751738,9.19
2020-07-25,Washington,26332,781,0,25551,337.7153044080491,2.9659729606562357,30653,2020-07-18,356149,3383128,10.53
2020-07-25,West Virginia,3250,58,0,3192,182.78245513393736,1.7846153846153845,3123,2020-07-18,64365,664212,9.69
2020-07-25,Wisconsin,25494,472,0,25022,435.66454479429234,1.8514160194555582,23026,2020-07-18,211944,2855007,7.42
2020-07-25,Wyoming,1330,9,0,1321,234.55755919051188,0.6766917293233082,1600,2020-07-18,13023,269604,4.83
2020-08-01,Alabama,47903,817,0,47086,975.8954655279896,1.7055299250568856,11690,2020-07-25,84070,1935262,4.34
2020-08-01,Alaska,1867,13,0,1854,254.35897994828352,0.6963042313872523,5195,2020-07-25,39002,308691,12.63
2020-08-01,Arizona,92813,2060,1,90752,1257.8860986462,2.219516662536498,15561,2020-07-25,232497,2905807,8.0
2020-08-01,Arkansas,22418,251,0,22167,737.676867390589,1.1196360067802658,12750,2020-07-25,79564,1197760,6.64
2020-08-01,California,260111,4919,4,255188,651.2951486697965,1.891115715982792,222043,2020-07-25,2789482,17396834,16.03
2020-08-01,Colorado,24769,970,0,23799,423.7254791267858,3.9161855545238,7167,2020-07-25,224130,2681376,8.36
2020-08-01,Connecticut,26301,2268,0,24033,738.153507639458,8.623246264400592,10537,2020-07-25,252297,1652033,15.27
2020-08-01,Delaware,7488,219,0,7269,761.8311213303557,2.9246794871794872,2133,2020-07-25,42352,446976,9.48
2020-08-01,District of Columbia,6145,289,0,5856,852.6586437662952,4.703010577705451,2250,2020-07-25,72931,580956,12.55
2020-08-01,Florida,258991,3929,0,255062,1177.6065111626426,1.517041132703453,78286,2020-07-25,631163,8732627,7.23
2020-08-01,Georgia,103428,1922,0,101506,963.366585631654,1.858297559655026,73931,2020-07-25,633988,4406223,14.39
2020-08-01,Hawaii,1221,16,0,1205,86.4308517792297,1.3104013104013106,5049,2020-07-25,131338,620739,21.16
2020-08-01,Idaho,11803,116,0,11687,646.3289087484119,0.9828009828009828,3607,2020-07-25,25369,744799,3.41
2020-08-01,Illinois,93220,3777,2,89441,736.3523622202738,4.051705642565973,25274,2020-07-25,631032,5917347,10.66
2020-08-01,Indiana,34756,1581,0,33175,515.2586596692536,4.548854873978594,12551,2020-07-25,223895,3046268,7.35
2020-08-01,Iowa,23210,443,0,22767,729.9086434894728,1.908660060318828,6314,2020-07-25,104316,1532562,6.81
2020-08-01,Kansas,14690,200,0,14490,504.74855344356024,1.3614703880190604,8961,2020-07-25,77520,1367656,5.67
2020-08-01,Kentucky,15733,414,0,15319,349.64630896795114,2.6314116824508993,21020,2020-07-25,136509,1896673,7.2
2020-08-01,Louisiana,57206,2089,0,55117,1231.5130952944774,3.651714855085131,13402,2020-07-25,327467,1889866,17.33
2020-08-01,Maine,1980,63,0,1917,147.12548020122009,3.1818181818181817,1722,2020-07-25,53480,607641,8.8
2020-08-01,Maryland,47481,1825,0,45656,780.536961296177,3.8436427202459935,10835,2020-07-25,203445,2551522,7.97
2020-08-01,Massachusetts,63552,4561,1,58990,910.9308259037352,7.176800100704934,15637,2020-07-25,512245,3578753,14.31
2020-08-01,Michigan,49534,3325,0,46209,493.1209556993529,6.7125610691646145,19842,2020-07-25,514836,4305848,11.96
2020-08-01,Minnesota,28549,845,0,27704,500.8007830658501,2.9598234614172125,12315,2020-07-25,288215,2868184,10.05
2020-08-01,Mississippi,30852,915,0,29937,1032.094899741073,2.9657720731232984,6777,2020-07-25,121168,1110126,10.91
2020-08-01,Missouri,28666,668,0,27998,464.65789307324854,2.330286750854671,10900,2020-07-25,175874,2744087,6.41
2020-08-01,Montana,2334,32,0,2302,214.7668298428356,1.371036846615253,1875,2020-07-25,33450,457148,7.32
2020-08-01,Nebraska,13692,175,0,13517,701.2296614205893,1.278118609406953,2946,2020-07-25,46361,964840,4.81
2020-08-01,Nevada,26938,444,0,26494,857.9909926552557,1.648229267206177,13727,2020-07-25,327954,1388109,23.63
2020-08-01,New Hampshire,3316,206,0,3110,241.82315405651778,6.212303980699638,2651,2020-07-25,61496,657391,9.35
2020-08-01,New Jersey,93398,6745,0,86653,1045.121338500118,7.221782051007517,16584,2020-07-25,467370,4034480,11.58
2020-08-01,New Mexico,10818,314,0,10504,515.9684065934066,2.902569791088926,5797,2020-07-25,99358,806473,12.32
2020-08-01,New York,207428,15334,0,192094,1066.9890177721766,7.3924446072854195,74187,2020-07-25,1658500,9429101,17.59
2020-08-01,North Carolina,65819,959,0,64860,620.237657723876,1.4570260866922926,16503,2020-07-25,283907,4423164,6.42
2020-08-01,North Dakota,3583,56,0,3527,470.3809652590246,1.5629360870778677,979,2020-07-25,23739,413529,5.74
2020-08-01,Ohio,49082,1863,0,47219,417.80093124611625,3.7956888472352386,26045,2020-07-25,388122,5352988,7.25
2020-08-01,Oklahoma,21661,298,0,21363,547.7114002660045,1.3757444254651217,6609,2020-07-25,123121,1570740,7.84
2020-08-01,Oregon,10501,179,0,10322,244.14741379510775,1.7045995619464813,7275,2020-07-25,189136,1921964,9.84
2020-08-01,Pennsylvania,60007,3827,0,56180,468.0404651779516,6.37758928125052,29371,2020-07-25,633057,5827122,10.86
2020-08-01,Rhode Island,10210,523,0,9687,966.709589456143,5.122428991185113,3722,2020-07-25,60470,474428,12.75
2020-08-01,South Carolina,47892,876,0,47016,919.2146024068636,1.8291155098972687,8909,2020-07-25,191064,2093284,9.13
2020-08-01,South Dakota,4563,61,0,4502,505.30050596493794,1.3368397983782598,775,2020-07-25,15464,418749,3.69
2020-08-01,Tennessee,61404,525,0,60879,890.2252674126287,0.8549931600547196,12208,2020-07-25,242385,3310273,7.32
2020-08-01,Texas,236490,3988,0,232502,802.4144705367412,1.6863292316799865,62709,2020-07-25,1228250,12372188,9.93
2020-08-01,Utah,21410,169,0,21241,652.322279502273,0.7893507706679123,3098,2020-07-25,64015,1483888,4.31
2020-08-01,Vermont,741,28,0,713,117.98217052165315,3.7786774628879893,1260,2020-07-25,35847,303295,11.82
2020-08-01,Virginia,46137,1120,0,45017,534.8467055636253,2.4275527234107117,23918,2020-07-25,331401,3751738,8.83
2020-08-01,Washington,31209,811,1,30397,400.26420079260237,2.598609375500657,26486,2020-07-25,347205,3383128,10.26
2020-08-01,West Virginia,3488,58,0,3430,196.16775492528416,1.662844036697248,2506,2020-07-25,62696,664212,9.44
2020-08-01,Wisconsin,28508,475,0,28033,487.17050454992096,1.6661989616949628,19196,2020-07-25,208649,2855007,7.31
2020-08-01,Wyoming,1439,17,0,1422,253.78069750011022,1.18137595552467,1130,2020-07-25,12854,269604,4.77
2020-08-08,Alabama,52270,938,0,51332,1064.8614070757158,1.7945284101779222,9467,2020-08-01,70412,1935262,3.64
2020-08-08,Alaska,1746,13,0,1733,237.87401124247617,0.7445589919816723,4619,2020-08-01,34442,308691,11.16
2020-08-08,Arizona,93294,2077,0,91217,1264.40504764525,2.226295367333376,11655,2020-08-01,219459,2905807,7.55
2020-08-08,Arkansas,26393,284,0,26109,868.4764725238565,1.0760428901602697,5908,2020-08-01,62402,1197760,5.21
2020-08-08,California,294277,5388,0,288889,736.8438184663537,1.8309280032078619,202509,2020-08-01,2961188,17396834,17.02
2020-08-08,Colorado,25537,887,0,24650,436.86372322099106,3.473391549516388,6231,2020-08-01,198702,2681376,7.41
2020-08-08,Connecticut,24019,2173,0,21846,674.107794380143,9.047004454806611,7431,2020-08-01,231207,1652033,14.0
2020-08-08,Delaware,8014,371,0,7643,815.3465019152604,4.629398552533067,1760,2020-08-01,36026,446976,8.06
2020-08-08,District of Columbia,6508,301,0,6207,903.0272503874775,4.625076828518746,1797,2020-08-01,70887,580956,12.2
2020-08-08,Florida,267586,4180,0,263406,1216.687127722457,1.5621146098824303,61584,2020-08-01,567987,8732627,6.5
2020-08-08,Georgia,109999,2264,0,107735,1024.5713061540037,2.058200529095719,62335,2020-08-01,572455,4406223,12.99
2020-08-08,Hawaii,2125,15,0,2110,150.422244087521,0.7058823529411765,5296,2020-08-01,123924,620739,19.96
2020-08-08,Idaho,12694,119,0,12575,695.1198142550488,0.9374507641405387,3250,2020-08-01,20263,744799,2.72
2020-08-08,Illinois,100778,4063,0,96715,796.0536189641145,4.031633888348648,22934,2020-08-01,617131,5917347,10.43
2020-08-08,Indiana,38531,1455,0,37076,571.2231389030961,3.7761802185253437,10624,2020-08-01,199336,3046268,6.54
2020-08-08,Iowa,25325,484,0,24841,796.4212148371778,1.9111549851924976,4888,2020-08-01,92100,1532562,6.01
2020-08-08,Kansas,15773,180,0,15593,541.9604447559752,1.1411906422367337,11209,2020-08-01,70475,1367656,5.15
2020-08-08,Kentucky,18845,358,0,18487,418.8066289011021,1.8997081453966569,17465,2020-08-01,141583,1896673,7.46
2020-08-08,Louisiana,71540,2118,0,69422,1540.09101907784,2.960581492871121,11131,2020-08-01,299974,1889866,15.87
2020-08-08,Maine,2048,62,0,1986,152.17827447075695,3.02734375,1734,2020-08-01,50885,607641,8.37
2020-08-08,Maryland,47100,1752,0,45348,774.2737279553912,3.7197452229299364,8892,2020-08-01,194391,2551522,7.62
